account_id,actual_label,predicted_label,risk_score,risk_category,top_shap_feature_1,top_shap_value_1,top_shap_feature_2,top_shap_value_2,top_shap_feature_3,top_shap_value_3,recommended_action,alert_timestamp,isolation_anomaly_score,is_anomaly,final_suspicious
912,0,0,0.1,SAFE,Unnamed__0,-5.1403,F3912,-1.3367,F3898,-0.2634,NO ACTION NEEDED,2026-06-05 22:50:52,0.4646197327869606,0,0
913,0,0,0.13,SAFE,Unnamed__0,-5.1403,F3912,-1.2544,F3898,-0.2914,NO ACTION NEEDED,2026-06-05 22:50:52,0.3832304263889219,0,0
914,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4145,F3898,-0.3892,NO ACTION NEEDED,2026-06-05 22:50:52,0.4166301930632549,0,0
915,0,0,0.09,SAFE,Unnamed__0,-5.1403,F3912,-1.4167,F950,-0.1753,NO ACTION NEEDED,2026-06-05 22:50:52,0.3484239553210496,0,0
916,0,0,0.1,SAFE,Unnamed__0,-5.1403,F3912,-1.4154,F1921,-0.1284,NO ACTION NEEDED,2026-06-05 22:50:52,0.4051403882138742,0,0
917,0,0,0.13,SAFE,Unnamed__0,-5.1403,F3912,-1.3406,F1165,0.226,NO ACTION NEEDED,2026-06-05 22:50:52,0.3450302011187101,0,0
918,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.4162,F3534,-0.1796,NO ACTION NEEDED,2026-06-05 22:50:52,0.3414231973062028,0,0
919,0,0,0.1,SAFE,Unnamed__0,-5.1403,F3912,-1.3362,F1165,0.235,NO ACTION NEEDED,2026-06-05 22:50:52,0.3586044329091082,0,0
920,0,0,0.1,SAFE,Unnamed__0,-5.1403,F3912,-1.4153,F3898,0.1309,NO ACTION NEEDED,2026-06-05 22:50:52,0.3405259614218659,0,0
921,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.4171,F1921,-0.1888,NO ACTION NEEDED,2026-06-05 22:50:52,0.4819558078466714,0,0
922,0,0,0.1,SAFE,Unnamed__0,-5.1403,F3912,-1.4171,F3898,0.126,NO ACTION NEEDED,2026-06-05 22:50:52,0.4348890900707711,0,0
923,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4154,F3898,-0.3008,NO ACTION NEEDED,2026-06-05 22:50:52,0.3738612878988222,0,0
924,0,0,0.1,SAFE,Unnamed__0,-5.1403,F3912,-1.31,F1165,0.2132,NO ACTION NEEDED,2026-06-05 22:50:52,0.3660325075918759,0,0
925,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4133,F1921,-0.2188,NO ACTION NEEDED,2026-06-05 22:50:52,0.5028532964453226,0,0
926,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4169,F3898,-0.2198,NO ACTION NEEDED,2026-06-05 22:50:52,0.4741834873078214,0,0
927,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.3757,F3898,-0.3239,NO ACTION NEEDED,2026-06-05 22:50:52,0.3568866270646642,0,0
928,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4169,F3898,-0.358,NO ACTION NEEDED,2026-06-05 22:50:52,0.3373374900245782,0,0
929,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.417,F3898,-0.3014,NO ACTION NEEDED,2026-06-05 22:50:52,0.360715628773713,0,0
930,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4162,F3898,-0.3082,NO ACTION NEEDED,2026-06-05 22:50:52,0.4001252427760789,0,0
931,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.3714,F3898,-0.2464,NO ACTION NEEDED,2026-06-05 22:50:52,0.3976420125635858,0,0
932,0,0,0.14,SAFE,Unnamed__0,-5.1403,F3912,-1.2713,F1165,0.2323,NO ACTION NEEDED,2026-06-05 22:50:52,0.3569638543284102,0,0
933,0,0,0.12,SAFE,Unnamed__0,-5.1403,F3912,-1.4149,F3898,0.1486,NO ACTION NEEDED,2026-06-05 22:50:52,0.3442153825375385,0,0
934,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.416,F1921,-0.1801,NO ACTION NEEDED,2026-06-05 22:50:52,0.3704736559872069,0,0
935,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.415,F3898,-0.2322,NO ACTION NEEDED,2026-06-05 22:50:52,0.4405867384812889,0,0
936,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.4172,F3534,-0.167,NO ACTION NEEDED,2026-06-05 22:50:52,0.3795359251775036,0,0
937,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.3867,F3898,-0.1982,NO ACTION NEEDED,2026-06-05 22:50:52,0.3487393409232008,0,0
938,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4144,F3898,-0.3883,NO ACTION NEEDED,2026-06-05 22:50:52,0.3530036365029462,0,0
939,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4162,F3898,-0.2093,NO ACTION NEEDED,2026-06-05 22:50:52,0.3397392603648206,0,0
940,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.416,F3898,-0.3059,NO ACTION NEEDED,2026-06-05 22:50:52,0.3391021539319715,0,0
941,0,0,0.11,SAFE,Unnamed__0,-5.1403,F3912,-1.4153,F3898,0.1379,NO ACTION NEEDED,2026-06-05 22:50:52,0.3803646111866111,0,0
942,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.416,F1921,-0.2002,NO ACTION NEEDED,2026-06-05 22:50:52,0.3781688651438163,0,0
943,0,0,0.24,SAFE,Unnamed__0,-5.1403,F3912,-1.3246,freq_amount_ratio,0.1792,NO ACTION NEEDED,2026-06-05 22:50:52,0.3485039505675462,0,0
944,0,0,0.1,SAFE,Unnamed__0,-5.1403,F3912,-1.4157,F3898,0.1281,NO ACTION NEEDED,2026-06-05 22:50:52,0.3407470807896049,0,0
945,0,0,0.09,SAFE,Unnamed__0,-5.1403,F3912,-1.4163,F159,-0.1308,NO ACTION NEEDED,2026-06-05 22:50:52,0.34866587692494,0,0
946,0,0,0.09,SAFE,Unnamed__0,-5.1403,F3912,-1.4165,F1921,-0.1903,NO ACTION NEEDED,2026-06-05 22:50:52,0.3450175102858793,0,0
947,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4166,F3534,-0.1338,NO ACTION NEEDED,2026-06-05 22:50:52,0.3809712739254998,0,0
948,0,0,0.1,SAFE,Unnamed__0,-5.1403,F3912,-1.4142,F3898,0.1287,NO ACTION NEEDED,2026-06-05 22:50:52,0.5223951091298037,1,1
949,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4158,F3898,-0.3315,NO ACTION NEEDED,2026-06-05 22:50:52,0.4088328136495461,0,0
950,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4171,F3898,-0.2894,NO ACTION NEEDED,2026-06-05 22:50:52,0.4363435488574497,0,0
951,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4171,F3898,-0.2525,NO ACTION NEEDED,2026-06-05 22:50:52,0.3336980035530065,0,0
952,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.4157,F3534,-0.1492,NO ACTION NEEDED,2026-06-05 22:50:52,0.3459519729095199,0,0
953,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4171,F3898,-0.3719,NO ACTION NEEDED,2026-06-05 22:50:52,0.5004535576189729,0,0
954,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4172,F3898,-0.1876,NO ACTION NEEDED,2026-06-05 22:50:52,0.3698865794957471,0,0
955,0,0,0.19,SAFE,Unnamed__0,-5.1403,F3912,-1.2514,F1165,0.4991,NO ACTION NEEDED,2026-06-05 22:50:52,0.4071847908262017,0,0
956,0,0,0.1,SAFE,Unnamed__0,-5.1403,F3912,-1.3105,F1165,0.3473,NO ACTION NEEDED,2026-06-05 22:50:52,0.3360004379675738,0,0
957,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.4153,F950,-0.1353,NO ACTION NEEDED,2026-06-05 22:50:52,0.4506706345934863,0,0
958,0,0,0.1,SAFE,Unnamed__0,-5.1403,F3912,-1.4157,F3898,0.1356,NO ACTION NEEDED,2026-06-05 22:50:52,0.3565973650944875,0,0
959,0,0,0.1,SAFE,Unnamed__0,-5.1403,F3912,-1.3284,F3898,-0.2796,NO ACTION NEEDED,2026-06-05 22:50:52,0.4192770091058204,0,0
960,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.4151,F3534,-0.1779,NO ACTION NEEDED,2026-06-05 22:50:52,0.35597231720815,0,0
961,0,0,0.1,SAFE,Unnamed__0,-5.1403,F3912,-1.416,F1921,-0.2267,NO ACTION NEEDED,2026-06-05 22:50:52,0.3400620182891863,0,0
962,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4171,F3534,-0.158,NO ACTION NEEDED,2026-06-05 22:50:52,0.40169232014685,0,0
963,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4171,F1921,-0.1551,NO ACTION NEEDED,2026-06-05 22:50:52,0.4031148876052582,0,0
964,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4146,F3898,-0.3155,NO ACTION NEEDED,2026-06-05 22:50:52,0.3448287125377126,0,0
965,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.4152,F1921,-0.1907,NO ACTION NEEDED,2026-06-05 22:50:52,0.3479915860214521,0,0
966,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4166,F3898,-0.2323,NO ACTION NEEDED,2026-06-05 22:50:52,0.4181772964334699,0,0
967,0,0,0.09,SAFE,Unnamed__0,-5.1403,F3912,-1.4124,F3898,-0.3894,NO ACTION NEEDED,2026-06-05 22:50:52,0.3449672727935708,0,0
968,0,0,0.1,SAFE,Unnamed__0,-5.1403,F3912,-1.4145,F950,-0.1598,NO ACTION NEEDED,2026-06-05 22:50:52,0.341765826066235,0,0
969,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4172,F3898,-0.3266,NO ACTION NEEDED,2026-06-05 22:50:52,0.4082323496724684,0,0
970,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4173,F3898,-0.2487,NO ACTION NEEDED,2026-06-05 22:50:52,0.4201988558639202,0,0
971,0,0,0.1,SAFE,Unnamed__0,-5.1403,F3912,-1.4169,F3898,0.1382,NO ACTION NEEDED,2026-06-05 22:50:52,0.4183604904946258,0,0
972,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.4142,F3534,-0.1475,NO ACTION NEEDED,2026-06-05 22:50:52,0.3971797987166122,0,0
973,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.416,F1921,-0.1488,NO ACTION NEEDED,2026-06-05 22:50:52,0.3469139467968685,0,0
974,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4129,F3898,-0.1772,NO ACTION NEEDED,2026-06-05 22:50:52,0.4099585907060334,0,0
975,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4154,F3898,-0.2391,NO ACTION NEEDED,2026-06-05 22:50:52,0.4542900205792325,0,0
976,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4154,F1921,-0.1185,NO ACTION NEEDED,2026-06-05 22:50:52,0.4442161211169695,0,0
977,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4167,F3534,-0.19,NO ACTION NEEDED,2026-06-05 22:50:52,0.4420132580749206,0,0
978,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4152,F3898,-0.2524,NO ACTION NEEDED,2026-06-05 22:50:52,0.4501197713400037,0,0
979,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4164,F3534,-0.1572,NO ACTION NEEDED,2026-06-05 22:50:52,0.4388930916239547,0,0
980,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4163,F3898,-0.179,NO ACTION NEEDED,2026-06-05 22:50:52,0.3374684131950879,0,0
981,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4159,F3898,-0.1881,NO ACTION NEEDED,2026-06-05 22:50:52,0.3503600130116907,0,0
982,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4144,F3898,-0.2171,NO ACTION NEEDED,2026-06-05 22:50:52,0.3431491751005739,0,0
983,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4171,F3534,-0.142,NO ACTION NEEDED,2026-06-05 22:50:52,0.4590181308753822,0,0
984,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4155,F3898,-0.3797,NO ACTION NEEDED,2026-06-05 22:50:52,0.3332793555631138,0,0
985,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4144,F3898,-0.3348,NO ACTION NEEDED,2026-06-05 22:50:52,0.3401816223546868,0,0
986,0,0,0.09,SAFE,Unnamed__0,-5.1403,F3912,-1.3285,F3898,-0.2644,NO ACTION NEEDED,2026-06-05 22:50:52,0.4466312035860207,0,0
987,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4164,F3898,-0.2948,NO ACTION NEEDED,2026-06-05 22:50:52,0.4031497584838822,0,0
988,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4171,F3898,-0.1865,NO ACTION NEEDED,2026-06-05 22:50:52,0.3540707043529357,0,0
989,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4155,F3898,-0.258,NO ACTION NEEDED,2026-06-05 22:50:52,0.4245083357571338,0,0
990,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4159,F3898,-0.2658,NO ACTION NEEDED,2026-06-05 22:50:52,0.3448711266863641,0,0
991,0,0,0.14,SAFE,Unnamed__0,-5.1403,F3912,-1.2624,F3898,-0.372,NO ACTION NEEDED,2026-06-05 22:50:52,0.3363760876506872,0,0
992,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4146,F3898,-0.3667,NO ACTION NEEDED,2026-06-05 22:50:52,0.4404924891401519,0,0
993,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4171,F3898,-0.1902,NO ACTION NEEDED,2026-06-05 22:50:52,0.4176772793919448,0,0
994,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.4146,F3534,-0.1716,NO ACTION NEEDED,2026-06-05 22:50:52,0.4706924112881929,0,0
995,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4171,F3898,-0.2576,NO ACTION NEEDED,2026-06-05 22:50:52,0.3687774649376873,0,0
996,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4149,F1921,-0.1266,NO ACTION NEEDED,2026-06-05 22:50:52,0.358207409691035,0,0
997,1,1,99.93,HIGH RISK,Unnamed__0,5.248,F3912,1.8041,F3898,0.1531,BLOCK IMMEDIATELY,2026-06-05 22:50:52,0.3541965491597245,0,1
998,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4165,F3898,-0.2288,NO ACTION NEEDED,2026-06-05 22:50:52,0.378518336394947,0,0
999,0,0,0.13,SAFE,Unnamed__0,-5.1403,F3912,-1.2539,F3898,-0.2495,NO ACTION NEEDED,2026-06-05 22:50:52,0.3367625741264451,0,0
1000,0,0,0.09,SAFE,Unnamed__0,-5.1403,F3912,-1.4153,F1921,-0.2454,NO ACTION NEEDED,2026-06-05 22:50:52,0.3527591047639368,0,0
1001,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.417,F3898,-0.2,NO ACTION NEEDED,2026-06-05 22:50:52,0.3570452129803697,0,0
1002,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.4165,F3898,0.101,NO ACTION NEEDED,2026-06-05 22:50:52,0.3658001556857406,0,0
1003,0,0,0.1,SAFE,Unnamed__0,-5.1403,F3912,-1.4163,F3898,0.1344,NO ACTION NEEDED,2026-06-05 22:50:52,0.4540290470581328,0,0
1004,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4141,F3898,-0.3102,NO ACTION NEEDED,2026-06-05 22:50:52,0.3913287791701016,0,0
1005,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.4165,F950,-0.1116,NO ACTION NEEDED,2026-06-05 22:50:52,0.3843533869729429,0,0
1006,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4162,F3898,-0.2641,NO ACTION NEEDED,2026-06-05 22:50:52,0.3377376778350432,0,0
1007,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4165,F3898,-0.185,NO ACTION NEEDED,2026-06-05 22:50:52,0.3461702090409932,0,0
1008,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4155,F3898,-0.2444,NO ACTION NEEDED,2026-06-05 22:50:52,0.3341013888693783,0,0
1009,0,0,0.11,SAFE,Unnamed__0,-5.1403,F3912,-1.3283,F1921,-0.2143,NO ACTION NEEDED,2026-06-05 22:50:52,0.371748031382657,0,0
1010,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4163,F1921,-0.1392,NO ACTION NEEDED,2026-06-05 22:50:52,0.3517369349445196,0,0
1011,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4154,F1921,-0.1444,NO ACTION NEEDED,2026-06-05 22:50:52,0.420566873264289,0,0
1012,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.4163,F1921,-0.1476,NO ACTION NEEDED,2026-06-05 22:50:52,0.3669320981894664,0,0
1013,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4141,F3898,-0.2937,NO ACTION NEEDED,2026-06-05 22:50:52,0.3630174769993758,0,0
1014,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.4143,F3898,-0.3833,NO ACTION NEEDED,2026-06-05 22:50:52,0.368615130158708,0,0
1015,0,0,0.09,SAFE,Unnamed__0,-5.1403,F3912,-1.4143,F3898,0.1181,NO ACTION NEEDED,2026-06-05 22:50:52,0.4011571642185279,0,0
1016,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.4172,F950,-0.1361,NO ACTION NEEDED,2026-06-05 22:50:52,0.3337827126279677,0,0
1017,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4151,F3898,-0.2751,NO ACTION NEEDED,2026-06-05 22:50:52,0.3716625021702209,0,0
1018,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4165,F1921,-0.1362,NO ACTION NEEDED,2026-06-05 22:50:52,0.4856764174205463,0,0
1019,0,0,0.16,SAFE,Unnamed__0,-5.1403,F3912,-1.2574,F3898,-0.4014,NO ACTION NEEDED,2026-06-05 22:50:52,0.3647005027111799,0,0
1020,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4158,F3898,-0.1902,NO ACTION NEEDED,2026-06-05 22:50:52,0.3493464625154024,0,0
1021,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.3874,F3898,-0.277,NO ACTION NEEDED,2026-06-05 22:50:52,0.3808442304580934,0,0
1022,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4155,F3898,-0.3966,NO ACTION NEEDED,2026-06-05 22:50:52,0.3671450281897254,0,0
1023,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4148,F3898,-0.2121,NO ACTION NEEDED,2026-06-05 22:50:52,0.3635609040240012,0,0
1024,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4164,F3898,-0.1984,NO ACTION NEEDED,2026-06-05 22:50:52,0.3358414837053309,0,0
1025,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4158,F3898,-0.3668,NO ACTION NEEDED,2026-06-05 22:50:52,0.4305691777549512,0,0
1026,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4162,F3898,-0.2216,NO ACTION NEEDED,2026-06-05 22:50:52,0.3440490075879144,0,0
1027,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4151,F3898,-0.3043,NO ACTION NEEDED,2026-06-05 22:50:52,0.3702449162638859,0,0
1028,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4145,F3898,-0.3157,NO ACTION NEEDED,2026-06-05 22:50:52,0.3282392012525758,0,0
1029,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4166,F3898,-0.2503,NO ACTION NEEDED,2026-06-05 22:50:52,0.3440307481940561,0,0
1030,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4171,F3898,-0.2303,NO ACTION NEEDED,2026-06-05 22:50:52,0.3519125508549763,0,0
1031,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4159,F3898,-0.3015,NO ACTION NEEDED,2026-06-05 22:50:52,0.3357080034896579,0,0
1032,0,0,0.1,SAFE,Unnamed__0,-5.1403,F3912,-1.3277,F3898,-0.2509,NO ACTION NEEDED,2026-06-05 22:50:52,0.357375521298622,0,0
1033,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4173,F3898,-0.3794,NO ACTION NEEDED,2026-06-05 22:50:52,0.4097080696987403,0,0
1034,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4163,F3898,-0.2576,NO ACTION NEEDED,2026-06-05 22:50:52,0.3739933262584917,0,0
1035,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4161,F3898,-0.2305,NO ACTION NEEDED,2026-06-05 22:50:52,0.3642288942500089,0,0
1036,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.4163,F3534,-0.2448,NO ACTION NEEDED,2026-06-05 22:50:52,0.366073252824758,0,0
1037,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4169,F3898,-0.193,NO ACTION NEEDED,2026-06-05 22:50:52,0.37151922938739,0,0
1038,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4172,F3898,-0.2802,NO ACTION NEEDED,2026-06-05 22:50:52,0.4163180111517701,0,0
1039,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4154,F1921,-0.1368,NO ACTION NEEDED,2026-06-05 22:50:52,0.333790595411233,0,0
1040,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4158,F3898,-0.2263,NO ACTION NEEDED,2026-06-05 22:50:52,0.3677523339885544,0,0
1041,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4162,F1921,-0.1167,NO ACTION NEEDED,2026-06-05 22:50:52,0.4127738407615363,0,0
1042,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.4159,F3534,-0.1346,NO ACTION NEEDED,2026-06-05 22:50:52,0.3735581364867651,0,0
1043,0,0,0.13,SAFE,Unnamed__0,-5.1403,F3912,-1.317,F3898,-0.3844,NO ACTION NEEDED,2026-06-05 22:50:52,0.3499253766693101,0,0
1044,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4155,F3898,-0.271,NO ACTION NEEDED,2026-06-05 22:50:52,0.4222278204454721,0,0
1045,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.4167,F1921,-0.1506,NO ACTION NEEDED,2026-06-05 22:50:52,0.3565493221171094,0,0
1046,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.416,F3534,-0.1967,NO ACTION NEEDED,2026-06-05 22:50:52,0.3637860464396422,0,0
1047,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4161,F3898,-0.3438,NO ACTION NEEDED,2026-06-05 22:50:52,0.3591341590845773,0,0
1048,0,0,0.13,SAFE,Unnamed__0,-5.1403,F3912,-1.372,F3805,0.1766,NO ACTION NEEDED,2026-06-05 22:50:52,0.3440138366590407,0,0
1049,0,0,0.09,SAFE,Unnamed__0,-5.1403,F3912,-1.4166,F950,-0.1824,NO ACTION NEEDED,2026-06-05 22:50:52,0.4172276770332393,0,0
1050,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4169,F3898,-0.3013,NO ACTION NEEDED,2026-06-05 22:50:52,0.3592098852294682,0,0
1051,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.4172,F1921,-0.1685,NO ACTION NEEDED,2026-06-05 22:50:52,0.3492514026090685,0,0
1052,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4148,F3898,-0.3255,NO ACTION NEEDED,2026-06-05 22:50:52,0.4418347043079377,0,0
1053,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.4155,F950,-0.1275,NO ACTION NEEDED,2026-06-05 22:50:52,0.3635299491163591,0,0
1054,0,0,0.17,SAFE,Unnamed__0,-5.1403,F3912,-1.3263,F3534,-0.2883,NO ACTION NEEDED,2026-06-05 22:50:52,0.3431064536282741,0,0
1055,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.3762,F3898,-0.2542,NO ACTION NEEDED,2026-06-05 22:50:52,0.3493824913101948,0,0
1056,0,0,0.12,SAFE,Unnamed__0,-5.1403,F3912,-1.3284,F1921,-0.1905,NO ACTION NEEDED,2026-06-05 22:50:52,0.3751507882792004,0,0
1057,0,0,0.09,SAFE,Unnamed__0,-5.1403,F3912,-1.4168,F3898,0.1262,NO ACTION NEEDED,2026-06-05 22:50:52,0.4404365515279987,0,0
1058,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4162,F1921,-0.1304,NO ACTION NEEDED,2026-06-05 22:50:52,0.3377392428045555,0,0
1059,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4165,F3898,-0.1763,NO ACTION NEEDED,2026-06-05 22:50:52,0.3584449655098547,0,0
1060,0,0,0.09,SAFE,Unnamed__0,-5.1403,F3912,-1.4154,F950,-0.1313,NO ACTION NEEDED,2026-06-05 22:50:52,0.3427923166655139,0,0
1061,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4153,F3898,-0.2286,NO ACTION NEEDED,2026-06-05 22:50:52,0.4386079354102913,0,0
1062,0,0,0.09,SAFE,Unnamed__0,-5.1403,F3912,-1.4138,F3898,-0.4656,NO ACTION NEEDED,2026-06-05 22:50:52,0.3928444733763034,0,0
1063,0,0,0.09,SAFE,Unnamed__0,-5.1403,F3912,-1.3277,F3898,-0.354,NO ACTION NEEDED,2026-06-05 22:50:52,0.4603641682258722,0,0
1064,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4172,F3898,-0.2734,NO ACTION NEEDED,2026-06-05 22:50:52,0.3881286443844715,0,0
1065,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4167,F3898,-0.2134,NO ACTION NEEDED,2026-06-05 22:50:52,0.3627495193685257,0,0
1066,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.4166,F1921,-0.1172,NO ACTION NEEDED,2026-06-05 22:50:52,0.4895896913503098,0,0
1067,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4158,F3898,-0.2651,NO ACTION NEEDED,2026-06-05 22:50:52,0.3542932517899038,0,0
1068,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4168,F3898,-0.2995,NO ACTION NEEDED,2026-06-05 22:50:52,0.4178502219905267,0,0
1069,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4164,F3898,-0.3087,NO ACTION NEEDED,2026-06-05 22:50:52,0.4528715647002724,0,0
1070,0,0,0.13,SAFE,Unnamed__0,-5.1403,F3912,-1.3281,F3534,-0.2444,NO ACTION NEEDED,2026-06-05 22:50:52,0.4614310973828359,0,0
